,Foundation.URI,Code,Title,DepthInKind,isLeaf,icd_code
1808,http://id.who.int/icd/entity/1856595996,2D00.2,Squamous cell carcinoma of conjunctiva,2,TRUE,2D00.2 - Squamous cell carcinoma of conjunctiva
1809,,2D00.Y,Other specified malignant neoplasm of conjunctiva,2,TRUE,2D00.Y - Other specified malignant neoplasm of conjunctiva
1810,,2D00.Z,"Malignant neoplasm of conjunctiva, unspecified",2,TRUE,"2D00.Z - Malignant neoplasm of conjunctiva, unspecified"
1811,http://id.who.int/icd/entity/477636850,2D01,Malignant neoplasm of cornea,1,FALSE,2D01 - Malignant neoplasm of cornea
1812,http://id.who.int/icd/entity/715606262,2D01.0,Melanoma of cornea,2,TRUE,2D01.0 - Melanoma of cornea
1813,http://id.who.int/icd/entity/1035484987,2D01.1,Squamous cell carcinoma of cornea,2,TRUE,2D01.1 - Squamous cell carcinoma of cornea
1814,,2D01.Y,Other specified malignant neoplasms of cornea,2,TRUE,2D01.Y - Other specified malignant neoplasms of cornea
1815,,2D01.Z,"Malignant neoplasm of cornea, unspecified",2,TRUE,"2D01.Z - Malignant neoplasm of cornea, unspecified"
1816,http://id.who.int/icd/entity/1758820365,2D02,Malignant neoplasm of retina,1,FALSE,2D02 - Malignant neoplasm of retina
1817,http://id.who.int/icd/entity/1254844927,2D02.0,Adenocarcinoma of retinal pigment epithelium,2,TRUE,2D02.0 - Adenocarcinoma of retinal pigment epithelium
1818,http://id.who.int/icd/entity/53770492,2D02.1,Malignant neuroepithelial tumours of retina,2,TRUE,2D02.1 - Malignant neuroepithelial tumours of retina
1819,http://id.who.int/icd/entity/1855353671,2D02.2,Retinoblastoma,2,TRUE,2D02.2 - Retinoblastoma
1820,,2D02.Y,Other specified malignant neoplasm of retina,2,TRUE,2D02.Y - Other specified malignant neoplasm of retina
1821,,2D02.Z,"Malignant neoplasm of retina, unspecified",2,TRUE,"2D02.Z - Malignant neoplasm of retina, unspecified"
1822,http://id.who.int/icd/entity/456911769,2D03,Malignant neoplasm of lacrimal apparatus,1,FALSE,2D03 - Malignant neoplasm of lacrimal apparatus
1823,http://id.who.int/icd/entity/1596057495,2D03.0,Adenocarcinoma of the lacrimal apparatus,2,TRUE,2D03.0 - Adenocarcinoma of the lacrimal apparatus
1824,http://id.who.int/icd/entity/1151208199,2D03.1,Mucoepidermoid carcinoma of lacrimal apparatus,2,TRUE,2D03.1 - Mucoepidermoid carcinoma of lacrimal apparatus
1825,http://id.who.int/icd/entity/1713232228,2D03.2,Squamous cell carcinoma of the lacrimal apparatus,2,TRUE,2D03.2 - Squamous cell carcinoma of the lacrimal apparatus
1826,,2D03.Y,Other specified malignant neoplasm of lacrimal apparatus,2,TRUE,2D03.Y - Other specified malignant neoplasm of lacrimal apparatus
1827,,2D03.Z,"Malignant neoplasm of lacrimal apparatus, unspecified",2,TRUE,"2D03.Z - Malignant neoplasm of lacrimal apparatus, unspecified"
1828,http://id.who.int/icd/entity/1872149350,2D04,Malignant neoplasm of orbit,1,TRUE,2D04 - Malignant neoplasm of orbit
1829,http://id.who.int/icd/entity/228504985,2D05,Malignant neoplasm of choroid,1,FALSE,2D05 - Malignant neoplasm of choroid
